Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
Sep-05	H5, HCDCREL-1, PNUTL1	ENSG00000184702	Q99719	Nucleoplasm, Cytosol
Sep-06	KIAA0128, MGC16619, MGC20339, SEP2, SEPT2	ENSG00000125354	Q14141	Cytosol
Sep-07	CDC10, CDC3, SEPT7A	ENSG00000122545	Q16181	Actin filaments
Sep-08	KIAA0202, SEP2	ENSG00000164402	Q92599	Cytosol
SERBP1	CGI-55, CHD3IP, DKFZP564M2423, HABP4L, PAI-RBP1, PAIRBP1	ENSG00000142864	Q8NC51	Cytosol
SERGEF	DelGEF, Gnefr	ENSG00000129158	Q9UGK8	Nucleoplasm
SERINC1	KIAA1253, TDE1L, TDE2, TMS-2	ENSG00000111897	Q9NRX5	Cytosol
SERINC5	C5orf12, TPO1	ENSG00000164300	Q86VE9	Plasma membrane, Cytosol
SERPINA10	PZI, ZPI	ENSG00000140093	Q9UK55	Nucleoplasm
SERPINB10	bomapin, PI10	ENSG00000242550	P48595	Nucleoplasm
SERPINB13	headpin, HUR7, hurpin, PI13	ENSG00000197641	Q9UIV8	Nuclear speckles, Cytosol
SERPINB3	HsT1196, SCC, SCCA1, T4-A	ENSG00000057149	P29508	Cytosol
SERPINB8	CAP2, PI8	ENSG00000166401	P50452	Nucleoplasm
SERPINB9	CAP3, PI9	ENSG00000170542	P50453	Nucleoplasm
SERPINE1	PAI, PAI1, PLANH1	ENSG00000106366	P05121	Cytosol
SERPINI1	neuroserpin, PI12	ENSG00000163536	Q99574	Cytosol
SERTAD2	KIAA0127, Sei-2, TRIP-Br2	ENSG00000179833	Q14140	Nucleoplasm
SESN2	DKFZp761M0212, HI95, SES2, SEST2	ENSG00000130766	P58004	Cytosol
SESN3	MGC29667, SEST3	ENSG00000149212	P58005	Nucleoplasm
SETBP1	KIAA0437, SEB	ENSG00000152217	Q9Y6X0	Nucleoplasm
SETD2	FLJ23184, HIF-1, HYPB, KIAA1732, KMT3A	ENSG00000181555	Q9BYW2	Nuclear speckles
SETD5	FLJ10707	ENSG00000168137	Q9C0A6	Nucleoplasm
SETD6	FLJ21148	ENSG00000103037	Q8TBK2	Nucleoplasm
SFN	YWHAS	ENSG00000175793	P31947	Cytosol
SFRP1	FRP, FRP-1, SARP2	ENSG00000104332	Q8N474	Nucleoli
SFSWAP	SFRS8, SWAP	ENSG00000061936	Q12872	Nucleoplasm
SFT2D1	C6orf83, MGC19825, pRGR1	ENSG00000198818	Q8WV19	Nuclear bodies
SGCB	A3b, LGMD2E, SGC	ENSG00000163069	Q16585	Cytosol
SGMS1	MGC17342, MOB, SMS1, TMEM23	ENSG00000198964		Nucleoplasm
SGO1	NY-BR-85, SGOL1	ENSG00000129810	Q5FBB7	Nucleoplasm
SGSM2	KIAA0397, RUTBC1	ENSG00000141258	O43147	Nucleoplasm, Cytosol
SH2B2	APS	ENSG00000160999		Cytosol
SH2D4A	FLJ20967, PPP1R38, SH2A	ENSG00000104611	Q9H788	Cytosol
SH2D5		ENSG00000189410	Q6ZV89	Cytosol
SH3BGR	21-GARP	ENSG00000185437	P55822	Plasma membrane, Cytosol
SH3BP1	ARHGAP43	ENSG00000100092	Q9Y3L3	Cytosol
SH3D19	DKFZp434D0215, EBP, Eve-1, EVE1, Kryn, SH3P19	ENSG00000109686	Q5HYK7	Nucleoplasm, Cytosol
SH3GL1	CNSA1, EEN, MGC111371, SH3D2B, SH3P8	ENSG00000141985	Q99961	Cytosol
SH3GLB1	Bif-1, CGI-61, KIAA0491, PPP1R70	ENSG00000097033	Q9Y371	Cytosol
SH3GLB2	KIAA1848	ENSG00000148341	Q9NR46	Cytosol
SH3KBP1	CIN85	ENSG00000147010	Q96B97	Cytosol
SH3RF3	FLJ00204, POSH2, SH3MD4	ENSG00000172985	Q8TEJ3	Nucleoplasm
SH3TC1	FLJ20356	ENSG00000125089	Q8TE82	Nucleoli
SH3TC2	CMT4C, KIAA1985	ENSG00000169247	Q8TF17	Nucleoplasm, Cytosol
SHARPIN	DKFZP434N1923, SIPL1	ENSG00000179526	Q9H0F6	Nucleoplasm, Cytosol
SHB		ENSG00000107338	Q15464	Cytosol
SHC1	p66, SHC, ShcA	ENSG00000160691	P29353	Cytosol
SHC2	SCK, SHCB, SLI	ENSG00000129946	P98077	Cytosol
SHC4	RaLP, SHCD	ENSG00000185634	Q6S5L8	Cytosol
SHD		ENSG00000105251	Q96IW2	Centriolar satellite, Cytosol
SHISA3	hShisa3	ENSG00000178343	A0PJX4	Cytosol
SHISA7		ENSG00000187902	A6NL88	Cytosol
SHISAL1	KIAA1644	ENSG00000138944	Q3SXP7	Vesicles, Cytosol
SHMT1	CSHMT, MGC15229, MGC24556, SHMT	ENSG00000176974	P34896	Nucleoplasm, Cytosol
SHOC2	KIAA0862, SOC-2, SOC2, SUR-8, SUR8	ENSG00000108061	Q9UQ13	Nucleoplasm, Cytosol
SHROOM2	APXL	ENSG00000146950	Q13796	Plasma membrane, Cell Junctions
SHTN1	KIAA1598, shootin-1, shootin1	ENSG00000187164	A0MZ66	Nucleoplasm
SIGIRR	IL-1R8, TIR8	ENSG00000185187	Q6IA17	Nucleoli fibrillar center, Cytosol
SIGLEC10	MGC126774, PRO940, SIGLEC-10, SLG2	ENSG00000142512	Q96LC7	Cytosol
SIGLEC8	MGC59785, SAF2, SIGLEC-8, SIGLEC8L	ENSG00000105366	Q9NYZ4	Cytosol
SINHCAF	C12orf14, FAM60A, TERA	ENSG00000139146	Q9NP50	Nucleoplasm
SIRT1	SIR2L1	ENSG00000096717	Q96EB6	Nucleoplasm
SIRT2	SIR2L	ENSG00000068903	Q8IXJ6	Nucleoli
SKA3	C13orf3, MGC4832, RAMA1	ENSG00000165480	Q8IX90	Microtubules
SKAP1	SCAP1, SKAP55	ENSG00000141293	Q86WV1	Nucleoplasm, Plasma membrane
SKAP2	RA70, SAPS, SCAP2, SKAP-HOM, SKAP55R	ENSG00000005020	O75563	Nucleoplasm
SKIDA1	C10orf140, FLJ45187	ENSG00000180592		Cytosol
SKIL	SNO, SnoA, SnoN	ENSG00000136603	P12757	Nucleoplasm, Cytosol
SKP1	EMC19, MGC34403, OCP-II, OCP2, p19A, SKP1A, TCEB1L	ENSG00000113558	P63208	Nucleoplasm
SKP2	FBL1, FBXL1, p45	ENSG00000145604	Q13309	Nucleoplasm, Cytosol
SLAIN2	FLJ21611, KIAA1458	ENSG00000109171	Q9P270	Centrosome
SLAMF6	CD352, KALI, KALIb, Ly108, NTB-A, NTBA, SF2000	ENSG00000162739	Q96DU3	Plasma membrane, Cytosol
SLBP	HBP	ENSG00000163950	Q14493	Nucleoplasm
SLC12A6	ACCPN, KCC3	ENSG00000140199	Q9UHW9	Vesicles, Cytosol
SLC12A7	DKFZP434F076, KCC4	ENSG00000113504	Q9Y666	Cytosol
SLC13A5	INDY, NACT	ENSG00000141485	Q86YT5	Plasma membrane
SLC15A1	HPECT1, HPEPT1, PEPT1	ENSG00000088386	P46059	Nucleoplasm, Cytosol
SLC16A13	MCT13	ENSG00000174327	Q7RTY0	Golgi apparatus
SLC16A4	MCT4, MCT5	ENSG00000168679	O15374	Microtubules, Cytosol
SLC17A5	AST, ISSD, NSD, SD, SIALIN, SIASD, SLD	ENSG00000119899	Q9NRA2	Plasma membrane, Cytosol
SLC18B1	C6orf192, dJ55C23.6	ENSG00000146409	Q6NT16	Cytosol
SLC19A2	THTR1, TRMA	ENSG00000117479	O60779	Cytosol
SLC19A3	THTR2	ENSG00000135917	Q9BZV2	Nucleoplasm
SLC22A23	C6orf85, FLJ22174	ENSG00000137266	A1A5C7	Nucleoplasm, Vesicles
SLC22A3	EMT, OCT3	ENSG00000146477	O75751	Vesicles, Cytosol
SLC25A12	Aralar	ENSG00000115840	O75746	Nuclear speckles
SLC25A20	CAC, CACT	ENSG00000178537	O43772	Mitochondria, Cytosol
SLC25A36	FLJ10618, PNC2	ENSG00000114120	Q96CQ1	Mitochondria, Cytosol
SLC25A37	HT015, MFRN, MFRN1, MSCP	ENSG00000147454	Q9NYZ2	Mitochondria, Cytosol
SLC25A45		ENSG00000162241	Q8N413	Nucleoplasm
SLC26A6	DKFZp586E1422	ENSG00000225697	Q9BXS9	Cytosol
SLC27A1	ACSVL5, FATP, FATP1, FLJ00336, MGC71751	ENSG00000130304	Q6PCB7	Plasma membrane
SLC30A3	ZNT3	ENSG00000115194	Q99726	Vesicles
SLC34A1	NAPI-3, NPT2, NPTIIa, SLC11, SLC17A2	ENSG00000131183	Q06495	Nuclear speckles, Plasma membrane
SLC34A2	NAPI-3B	ENSG00000157765	O95436	Plasma membrane, Cytosol
SLC35E4		ENSG00000100036	Q6ICL7	Cytosol
SLC35F1	C6orf169, dJ230I3.1	ENSG00000196376	Q5T1Q4	Nucleoplasm
SLC35F6	ANT2BP, C2orf18, FLJ20555, TANGO9	ENSG00000213699	Q8N357	Vesicles
SLC36A4	FLJ38932, PAT4	ENSG00000180773	Q6YBV0	Golgi apparatus, Plasma membrane, Cytosol
SLC38A3	G17, SN1	ENSG00000188338	Q99624	Cytosol
SLC38A5	JM24, SN2	ENSG00000017483	Q8WUX1	Vesicles, Plasma membrane
SLC38A7	FLJ10815	ENSG00000103042	Q9NVC3	Plasma membrane, Cytosol
SLC39A10	DKFZp564L2123, FLJ90515, KIAA1265	ENSG00000196950	Q9ULF5	Nucleoplasm, Cytosol
SLC39A6	LIV-1	ENSG00000141424	Q13433	Cytosol
SLC3A2	4F2, 4F2HC, 4T2HC, CD98, CD98HC, MDU1, NACAE	ENSG00000168003	P08195	Nucleoplasm, Plasma membrane, Cytosol
SLC40A1	FPN1, HFE4, IREG1, MTP1, SLC11A3	ENSG00000138449	Q9NP59	Plasma membrane
SLC44A5	CTL5, MGC34032	ENSG00000137968	Q8NCS7	Cytosol
SLC46A1	HCP1, MGC9564, PCFT	ENSG00000076351	Q96NT5	Plasma membrane, Cytosol
SLC46A3	DKFZp686A1775, FLJ42613	ENSG00000139508	Q7Z3Q1	Plasma membrane, Cytosol
SLC4A2	AE2, BND3L, EPB3L1, HKB3, NBND3	ENSG00000164889	P04920	Nuclear speckles, Plasma membrane
SLC4A7	NBC3, SBC2, SLC4A6	ENSG00000033867	Q9Y6M7	Plasma membrane
SLC5A11	KST1, SGLT6, SMIT2	ENSG00000158865	Q8WWX8	Nucleoplasm
SLC5A3	SMIT, SMIT1	ENSG00000198743	P53794	Plasma membrane, Cytosol
SLC5A9	SGLT4	ENSG00000117834	Q2M3M2	Actin filaments
SLC6A13	GAT2	ENSG00000010379	Q9NSD5	Mitochondria
SLC6A2	NAT1, NET, NET1, SLC6A5	ENSG00000103546	P23975	Cytosol
SLC6A6	TAUT	ENSG00000131389	P31641	Cell Junctions, Cytosol
SLC7A14	KIAA1613, PPP1R142	ENSG00000013293	Q8TBB6	Vesicles, Cytosol
SLC7A5	CD98, D16S469E, E16, LAT1, MPE16	ENSG00000103257	Q01650	Plasma membrane, Cytosol
SLC7A6OS	FLJ13291	ENSG00000103061	Q96CW6	Nucleoplasm
SLC9A5	NHE5	ENSG00000135740	Q14940	Cytosol
SLCO4C1	OATP-H, OATP4C1, OATPX, SLC21A20	ENSG00000173930	Q6ZQN7	Plasma membrane
SLFNL1	FLJ23878	ENSG00000171790	Q499Z3	Cytosol
SLK	KIAA0204, se20-9, STK2	ENSG00000065613	Q9H2G2	Plasma membrane, Cytosol
SLX4	BTBD12, FANCP, KIAA1784, KIAA1987	ENSG00000188827	Q8IY92	Nucleoplasm
SLX4IP	C20orf94, dJ1099D15.3	ENSG00000149346	Q5VYV7	Cytosol
SMAD1	JV4-1, MADH1, MADR1	ENSG00000170365	Q15797	Nucleoplasm, Cytosol
SMAD2	JV18-1, MADH2, MADR2	ENSG00000175387	Q15796	Nucleoplasm, Nucleoli, Cytosol
SMAD3	HsT17436, JV15-2, MADH3	ENSG00000166949	P84022	Nucleoplasm
SMAD4	DPC4, MADH4	ENSG00000141646	Q13485	Nucleoplasm, Cytosol
SMAD5	Dwfc, JV5-1, MADH5	ENSG00000113658	Q99717	Nucleoplasm
SMAD7	MADH7, MADH8	ENSG00000101665	O15105	Nucleoplasm, Cytosol
SMAD9	MADH6, MADH9, SMAD8, SMAD8/9	ENSG00000120693	O15198	Nucleoplasm
SMAP1	FLJ13159, SMAP-1	ENSG00000112305	Q8IYB5	Plasma membrane, Cytosol
SMC1B	bK268H5, SMC1L2	ENSG00000077935	Q8NDV3	Nucleoplasm, Cytosol
SMC4	CAP-C, hCAP-C, SMC4L1	ENSG00000113810	Q9NTJ3	Nuclear speckles, Cytosol
SMG6	C17orf31, EST1A, KIAA0732, SMG-6	ENSG00000070366	Q86US8	Nucleoli
SMG7	C1orf16, EST1C, KIAA0250, SGA56M, SMG-7	ENSG00000116698	Q92540	Intermediate filaments, Cytosol
SMG9	C19orf61, FLJ12886	ENSG00000105771	Q9H0W8	Mitochondria, Cytosol
SMIM20	C4orf52, MITRAC7, PNX	ENSG00000250317	Q8N5G0	Nucleoplasm, Cytosol
SMIM22		ENSG00000267795	K7EJ46	Nucleoplasm
SMIM24	C19orf77, HSPC323	ENSG00000095932	O75264	Nucleoplasm
SMIM26	LINC00493, LOC388789	ENSG00000232388	A0A096LP01	Nucleoplasm
SMN1	BCD541, GEMIN1, SMA, SMA@, SMA1, SMA2, SMA3, SMNT, TDRD16A	ENSG00000172062	Q16637	Nuclear bodies, Cytosol
SMN2	BCD541, GEMIN1, SMNC, TDRD16B	ENSG00000205571	Q16637	Nuclear bodies, Cytosol
SMPD4	FLJ20297, FLJ20756, KIAA1418, NET13, nSMase-3, NSMASE3	ENSG00000136699	Q9NXE4	Nuclear membrane
SMPDL3B	ASML3B	ENSG00000130768	Q92485	Golgi apparatus, Cytosol
SMS	MRSR, SPMSY, SpS, SRS	ENSG00000102172	P52788	Nuclear bodies
SMUG1	FDG, HMUDG, UNG3	ENSG00000123415	Q53HV7	Nucleoplasm
SMYD2	HSKM-B, KMT3C, ZMYND14	ENSG00000143499	Q9NRG4	Cytosol
SMYD3	KMT3E, ZMYND1, ZNFN3A1	ENSG00000185420	Q9H7B4	Nucleoplasm
SMYD4	KIAA1936, ZMYND21	ENSG00000186532	Q8IYR2	Golgi apparatus, Vesicles
SNAI1	SLUGH2, SNA, SNAH, SNAIL, SNAIL1	ENSG00000124216	O95863	Nucleoplasm, Cytosol
SNAP25	bA416N4.2, dJ1068F16.2, RIC-4, RIC4, SEC9, SNAP, SNAP-25	ENSG00000132639	P60880	Plasma membrane, Cytosol
SNAP29	CEDNIK, SNAP-29	ENSG00000099940	O95721	Cytosol
SNAP47	C1orf142, SNAP-47, SVAP1	ENSG00000143740	Q5SQN1	Cytosol
SNAP91	AP180, CALM, KIAA0656	ENSG00000065609	O60641	Centrosome, Cytosol
SNAPC2	PTFdelta, SNAP45	ENSG00000104976	Q13487	Nucleoplasm, Nuclear bodies
SND1	p100, TDRD11	ENSG00000197157	Q7KZF4	Cytosol
SNF8	Dot3, EAP30, VPS22	ENSG00000159210	Q96H20	Cytosol
SNIP1	PML1	ENSG00000163877	Q8TAD8	Nucleoplasm
SNN		ENSG00000184602	O75324	Cytosol
SNRNP25	C16orf33, U11/U12-25K	ENSG00000161981	Q9BV90	Nucleoplasm
SNRNP48	C6orf151, dJ336K20B.1, dJ512B11.2, FLJ32234	ENSG00000168566	Q6IEG0	Nucleoplasm
SNRPD2	Sm-D2, SNRPD1	ENSG00000125743	P62316	Cytosol
SNRPD3	Sm-D3, SMD3	ENSG00000100028	P62318	Nucleoplasm
SNW1	Bx42, FUN20, NCoA-62, Prp45, PRPF45, SKIIP, SKIP, SKIP1	ENSG00000100603	Q13573	Nucleoplasm
SNX11		ENSG00000002919	Q9Y5W9	Cytosol
SNX14	RGS-PX2	ENSG00000135317	Q9Y5W7	Cytosol
SNX15		ENSG00000110025	Q9NRS6	Nucleoli, Cytosol
SNX18	SH3PX2, SH3PXD3B, SNAG1	ENSG00000178996	Q96RF0	Cytosol
SNX27	KIAA0488, MGC20471, MY014	ENSG00000143376	Q96L92	Nucleoplasm, Cytosol
SNX30	ATG24A	ENSG00000148158	Q5VWJ9	Nucleoplasm, Nucleoli, Cytosol
SNX31	MGC39715	ENSG00000174226	Q8N9S9	Nucleoplasm, Golgi apparatus
SNX5		ENSG00000089006	Q9Y5X3	Vesicles, Cytosol
SNX7		ENSG00000162627	Q9UNH6	Nucleoli fibrillar center, Cytosol
SNX9	SDP1, SH3PX1, SH3PXD3A	ENSG00000130340	Q9Y5X1	Plasma membrane, Cytosol
SOCS3	CIS3, Cish3, SOCS-3, SSI-3	ENSG00000184557	O14543	Cytosol
SOCS4	SOCS7	ENSG00000180008	Q8WXH5	Nucleoplasm, Cytosol
SOCS5	CIS6, Cish5, CISH6, KIAA0671, SOCS-5	ENSG00000171150	O75159	Cytosol
SOCS6	CIS4, Cish4, HSPC060, SOCS4, SSI4, STAI4, STATI4	ENSG00000170677	O14544	Nuclear speckles
SOCS7	NAP4, NCKAP4	ENSG00000274211	O14512	Cytosol
SOD1	ALS, ALS1, IPOA	ENSG00000142168	P00441	Nucleoplasm, Plasma membrane, Cytosol
SOGA1	C20orf117, dJ132F21.1, FLJ44670, KIAA0889, SOGA	ENSG00000149639	O94964	Nucleoli, Cytosol
SOGA3	C6orf174, dJ403A15.3	ENSG00000214338	Q5TF21	Nucleoplasm, Cytosol
SORBS3	SCAM-1, SH3D4, vinexin	ENSG00000120896	O60504	Cytosol
SORCS1	sorCS1	ENSG00000108018	Q8WY21	Plasma membrane, Cytosol
SORCS2	KIAA1329	ENSG00000184985	Q96PQ0	Nucleoplasm
SORD		ENSG00000140263	Q00796	Cytosol
SORT1	Gp95, NT3	ENSG00000134243	Q99523	Golgi apparatus, Cytosol
SOS1	GF1, GINGF, HGF	ENSG00000115904	Q07889	Cytosol
SOWAHC	ANKRD57, C2orf26, FLJ21870	ENSG00000198142	Q53LP3	Cytosol
SP4	HF1B, MGC130008, MGC130009, SPR-1	ENSG00000105866	Q02446	Nucleoplasm
SPAG1	CILD28, CT140, FLJ32920, HSD-3.8, SP75, TPIS	ENSG00000104450	Q07617	Cytosol
SPAG16	DKFZp666P1710, FLJ22724, PF20, WDR29	ENSG00000144451	Q8N0X2	Plasma membrane, Cytosol
SPAG9	CT89, FLJ13450, FLJ14006, FLJ26141, FLJ34602, HLC4, HSS, JIP-4, JIP4, JLP, KIAA0516, MGC117291, MGC14967, MGC74461, PHET, PIG6, SYD1	ENSG00000008294	O60271	Centriolar satellite, Cytosol
SPART	KIAA0610, SPG20, TAHCCP1	ENSG00000133104	Q8N0X7	Cytosol
SPAST	ADPSP, FSP2, KIAA1083, SPG4	ENSG00000021574	Q9UBP0	Nucleoplasm
SPATA12		ENSG00000186451	Q7Z6I5	Nucleoplasm, Cytosol
SPATA13	ARHGEF29, FLJ31208	ENSG00000182957	Q96N96	Nucleoplasm
SPATA21	spergen-2, spergen2	ENSG00000187144	Q7Z572	Vesicles, Cytosol
SPATA24	CCDC161, T6441	ENSG00000170469	Q86W54	Nucleoplasm, Cytosol
SPATA2L	C16orf76, MGC26885, tamo	ENSG00000158792	Q8IUW3	Nucleoplasm, Mitochondria
SPATA5	AFG2, SPAF	ENSG00000145375	Q8NB90	Cytosol
SPATA7	HSD3, LCA3	ENSG00000042317	Q9P0W8	Nucleoplasm, Mitochondria, Cytosol
SPATC1L	C21orf56	ENSG00000160284	Q9H0A9	Vesicles, Plasma membrane, Cytosol
SPATS2	FLJ13117, SCR59, SPATA10	ENSG00000123352	Q86XZ4	Cytosol
SPATS2L	DNAPTP6, SGNP	ENSG00000196141	Q9NUQ6	Nucleoli, Cytosol
SPC25	AD024, MGC22228, SPBC25	ENSG00000152253	Q9HBM1	Cytosol
SPDL1	CCDC99, FLJ20364, hSpindly	ENSG00000040275	Q96EA4	Cytosol
SPECC1	CYTSB, FLJ36955, HCMOGT-1, NSP	ENSG00000128487	Q5M775	Nucleoplasm, Vesicles
SPG11	FLJ21439, KIAA1840	ENSG00000104133	Q96JI7	Plasma membrane, Cytosol
SPG21	ACP33, BM-019, GL010, MAST	ENSG00000090487	Q9NZD8	Vesicles, Cytosol
SPHK1	SPHK	ENSG00000176170	Q9NYA1	Plasma membrane, Cytosol
SPIN4	FLJ44984, TDRD28	ENSG00000186767	Q56A73	Cytosol
SPINT1	HAI, MANSC2	ENSG00000166145	O43278	Plasma membrane, Cytosol
SPINT2	HAI-2, Kop	ENSG00000167642	O43291	Plasma membrane, Intermediate filaments, Cytosol
SPIRE1	KIAA1135, spir-1	ENSG00000134278	Q08AE8	Nucleoplasm, Cytosol
SPNS1	HSpin1, LAT, nrs, PP2030, SPIN1, SPINL	ENSG00000169682	Q9H2V7	Vesicles
SPOCD1	FLJ25348, PPP1R146	ENSG00000134668	Q6ZMY3	Cytosol
SPR	SDR38C1	ENSG00000116096	P35270	Nucleoplasm, Cytosol
SPRED2	FLJ21897, FLJ31917, Spred-2	ENSG00000198369	Q7Z698	Nucleoplasm
SPRED3		ENSG00000188766	Q2MJR0	Nucleoplasm
SPRY1	hSPRY1	ENSG00000164056	O43609	Golgi apparatus, Cytosol
SPRY3	HSPRY3	ENSG00000168939	O43610	Cytosol
SPRY4		ENSG00000187678	Q9C004	Golgi apparatus
SPRYD3	FLJ14800	ENSG00000167778	Q8NCJ5	Nucleoplasm, Actin filaments, Cytosol
SPTB		ENSG00000070182	P11277	Cytosol
SPTBN2	SCA5	ENSG00000173898	O15020	Cell Junctions, Cytosol
SQLE		ENSG00000104549	Q14534	Vesicles, Cytosol
SQSTM1	A170, OSIL, p60, p62, p62B, PDB3	ENSG00000161011	Q13501	Vesicles, Cytosol
SRA1	SRA, STRAA1	ENSG00000213523	Q9HD15	Nucleoplasm
SRBD1	FLJ10379	ENSG00000068784	Q8N5C6	Mitochondria, Cytosol
SRC	ASV, c-src, SRC1	ENSG00000197122	P12931	Plasma membrane, Cell Junctions
SRD5A3	FLJ13352, SRD5A2L, SRD5A2L1	ENSG00000128039	Q9H8P0	Plasma membrane, Cytosol
SREBF1	bHLHd1, SREBP-1c, SREBP1, SREBP1a	ENSG00000072310	P36956	Cytosol
SRGAP1	ARHGAP13, KIAA1304	ENSG00000196935	Q7Z6B7	Cytosol
SRGAP2	ARHGAP34, FNBP2, KIAA0456, SRGAP2A	ENSG00000266028	O75044	Cytosol
SRGAP2B	SRGAP2P2	ENSG00000196369	P0DMP2	Cytosol
SRGAP2C	SRGAP2P1	ENSG00000171943	P0DJJ0	Cytosol
SRGAP3	ARHGAP14, KIAA0411, MEGAP, SRGAP2, WRP	ENSG00000196220	O43295	Nucleoplasm, Cytosol
SRI		ENSG00000075142	P30626	Nucleoplasm, Cytosol
SRM	SPS1, SRML1	ENSG00000116649	P19623	Nucleoplasm
SRMS	C20orf148, dJ697K14.1, PTK70, SRM	ENSG00000125508	Q9H3Y6	Intermediate filaments
SRP54		ENSG00000100883	P61011	Cytosol
SRP68		ENSG00000167881	Q9UHB9	Cytosol
SRPK1	SFRSK1	ENSG00000096063	Q96SB4	Nucleoplasm, Cytosol
SRPK2	SFRSK2	ENSG00000135250	P78362	Nucleoplasm, Cytosol
SRRD	HC/HCC, SRR1L	ENSG00000100104	Q9UH36	Cytosol
SRSF2	PR264, SC-35, SC35, SFRS2, SFRS2A	ENSG00000161547	Q01130	Nucleoplasm
SRSF5	HRS, SFRS5, SRP40	ENSG00000100650	Q13243	Nucleoplasm
SRSF8	SFRS2B, SRP46	ENSG00000263465	Q9BRL6	Nucleoplasm
SS18	SSXT, SYT	ENSG00000141380	Q15532	Nucleoplasm
SS18L1	CREST, KIAA0693	ENSG00000184402	O75177	Nucleoplasm, Cytosol
SSC5D	FLJ35258, S5D-SRCRB	ENSG00000179954	A1L4H1	Nucleoplasm, Cytosol
SSFA2	CS-1, KIAA1927, KRAP, SPAG13	ENSG00000138434	P28290	Plasma membrane, Cytosol
SSH1	KIAA1298	ENSG00000084112	Q8WYL5	Plasma membrane
SSH3	FLJ10928, FLJ20515	ENSG00000172830	Q8TE77	Nuclear speckles, Cytosol
SSRP1	FACT80	ENSG00000149136	Q08945	Cytosol
SSSCA1	p27	ENSG00000173465	O60232	Cytosol
SSTR2		ENSG00000180616	P30874	Cytosol
SSU72	HSPC182	ENSG00000160075	Q9NP77	Nucleoplasm, Cytosol
ST13	FAM10A1, HIP, HSPABP1, P48, SNC6	ENSG00000100380	P50502	Cytosol
ST7	ETS7q, FAM4A, FAM4A1, HELG, RAY1, SEN4, TSG7	ENSG00000004866	Q9NRC1	Nucleoplasm
STAB1	CLEVER-1, FEEL-1, FELE-1, FEX1, KIAA0246, SCARH2, STAB-1	ENSG00000010327	Q9NY15	Cytosol
STAB2	DKFZP434E0321, FEEL-2, FELL, HARE, SCARH1, STAB-2	ENSG00000136011	Q8WWQ8	Cytosol
STAC3	MGC2793	ENSG00000185482	Q96MF2	Nucleoplasm
STAM2	Hbp	ENSG00000115145	O75886	Vesicles
STAMBP	AMSH	ENSG00000124356	O95630	Nucleoplasm
STARD10	CGI-52, NY-CO-28, PCTP2, SDCCAG28	ENSG00000214530	Q9Y365	Cytosol
STARD5	MGC10327	ENSG00000172345	Q9NSY2	Vesicles
STAT1	ISGF-3, STAT91	ENSG00000115415	P42224	Nucleoplasm, Cytosol
STAT2	STAT113	ENSG00000170581	P52630	Plasma membrane
STAT3	APRF	ENSG00000168610	P40763	Nucleoplasm, Cytosol
STAT5A	MGF, STAT5	ENSG00000126561	P42229	Nucleoplasm, Cytosol
STAT6	D12S1644, IL-4-STAT	ENSG00000166888	P42226	Cytosol
STAU1	PPP1R150, STAU	ENSG00000124214	O95793	Cytosol
STAU2	39K2	ENSG00000040341	Q9NUL3	Nucleoplasm
STBD1	FLJ41801, GENX-3414	ENSG00000118804	O95210	Cytosol
STEAP3	dudlin-2, STMP3, TSAP6	ENSG00000115107	Q658P3	Cytosol
STIL	MCPH7, SIL	ENSG00000123473	Q15468	Plasma membrane, Cytosol
STIMATE	MGC52022, TMEM110	ENSG00000213533	Q86TL2	Cytosol
STIP1	HOP, STI1	ENSG00000168439	P31948	Nucleoplasm, Plasma membrane
STK11	LKB1, PJS	ENSG00000118046	Q15831	Nucleoplasm
STK16	MPSK, PKL12	ENSG00000115661	O75716	Cytosol
STK17B	DRAK2	ENSG00000081320	O94768	Plasma membrane, Cytosol
STK24	MST-3, MST3, MST3B, STE20, STK3	ENSG00000102572	Q9Y6E0	Nucleoli, Cytosol
STK26	MASK, MST4	ENSG00000134602	Q9P289	Nucleoplasm
STK33		ENSG00000130413	Q9BYT3	Nucleoplasm
STK36	FU, KIAA1278	ENSG00000163482	Q9NRP7	Cytosol
STK38	NDR	ENSG00000112079	Q15208	Cytosol
STK38L	KIAA0965, NDR2	ENSG00000211455	Q9Y2H1	Cytosol
STK39	DCHT, SPAK	ENSG00000198648	Q9UEW8	Nucleoplasm
STK4	KRS2, MST1, YSK3	ENSG00000101109	Q13043	Nuclear bodies
STK40	MGC4796, SgK495	ENSG00000196182	Q8N2I9	Cytosol
STMN1	C1orf215, FLJ32206, Lag, LAP18, OP18, PP17, PP19, PR22, SMN	ENSG00000117632	P16949	Cytosol
STOM	BND7, EPB7, EPB72	ENSG00000148175	P27105	Plasma membrane
STOML1	FLJ36370, hUNC-24, SLP-1, STORP	ENSG00000067221	Q9UBI4	Cytosol
STOML2	HSPC108, SLP-2	ENSG00000165283	Q9UJZ1	Plasma membrane, Cytosol
STON2	STN2, STNB2	ENSG00000140022	Q8WXE9	Cytosol
STOX1	C10orf24, FLJ25162	ENSG00000165730	Q6ZVD7	Nucleoplasm
STOX2	DKFZp762K222	ENSG00000173320	Q9P2F5	Nucleoplasm, Cytosol
