Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
TIMM17A	TIM17, TIM17A	ENSG00000134375	Q99595	Nucleoplasm, Mitochondria
TIMM17B	DXS9822, JM3	ENSG00000126768	O60830	Microtubules
TIMM23	TIM23	ENSG00000265354	O14925	Mitochondria
TIMM29	C19orf52	ENSG00000142444	Q9BSF4	Mitochondria
TIMM44	TIM44	ENSG00000104980	O43615	Mitochondria
TIMM50	TIM50L	ENSG00000105197	Q3ZCQ8	Nucleoplasm, Mitochondria
TIMM8A	DDP, DFN1, MTS	ENSG00000126953	O60220	Mitochondria
TIMM9	TIM9A	ENSG00000100575	Q9Y5J7	Mitochondria
TIMMDC1	C3orf1, FLJ22597	ENSG00000113845	Q9NPL8	Mitochondria
TLR2	CD282, TIL4	ENSG00000137462	O60603	Nucleoplasm, Mitochondria
TMCO6	FLJ39769, PRO1580	ENSG00000113119	Q96DC7	Mitochondria
TMEM11	C17orf35, PM1, PMI	ENSG00000178307	P17152	Mitochondria
TMEM126B	HT007	ENSG00000171204	Q8IUX1	Mitochondria
TMEM132A	FLJ20539, GBP, HSPA5BP1	ENSG00000006118	Q24JP5	Mitochondria
TMEM141	MGC14141	ENSG00000244187	Q96I45	Mitochondria
TMEM144	FLJ11155	ENSG00000164124	Q7Z5S9	Mitochondria
TMEM176A	HCA112, MS4B1	ENSG00000002933	Q96HP8	Mitochondria
TMEM179	C14orf90, FLJ42486, TMEM179A	ENSG00000258986	Q6ZVK1	Mitochondria
TMEM18	DKFZp434C1714, lncND	ENSG00000151353	Q96B42	Mitochondria
TMEM223	MGC3196	ENSG00000168569	A0PJW6	Nucleoplasm, Nuclear membrane, Mitochondria
TMEM246	C9orf125, MGC12992	ENSG00000165152	Q9BRR3	Mitochondria
TMEM30A	C6orf67, CDC50A, FLJ10856	ENSG00000112697	Q9NV96	Mitochondria
TMEM70	FLJ20533	ENSG00000175606	Q9BUB7	Mitochondria
TMEM71	FLJ33069	ENSG00000165071	Q6P5X7	Mitochondria
TMIGD1	TMIGD, UNQ9372	ENSG00000182271	Q6UXZ0	Mitochondria
TMLHE	BBOX2, FLJ10727, TMLH, XAP130	ENSG00000185973	Q9NVH6	Mitochondria
TMPPE	FLJ45032	ENSG00000188167	Q6ZT21	Nucleoplasm, Mitochondria
TNFRSF19	TAJ, TAJ-alpha, TRADE, TROY	ENSG00000127863	Q9NS68	Mitochondria
TNNC1	TNNC	ENSG00000114854	P63316	Nucleoplasm, Actin filaments, Mitochondria
TNRC18	CAGL79, KIAA1856, TNRC18A	ENSG00000182095	O15417	Nucleoplasm, Nuclear membrane, Mitochondria
TOMM20	KIAA0016, MAS20, MOM19, TOM20	ENSG00000173726	Q15388	Mitochondria
TOMM22	TOM22	ENSG00000100216	Q9NS69	Mitochondria
TOMM40	C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40	ENSG00000130204	O96008	Mitochondria
TOMM5	bA613M10.3, C9orf105, Tom5	ENSG00000175768	Q8N4H5	Mitochondria
TOMM6	OBTP, Tom6	ENSG00000214736	Q96B49	Mitochondria
TOMM70	KIAA0719, Tom70, TOMM70A	ENSG00000154174	O94826	Mitochondria
TOP1MT		ENSG00000184428	Q969P6	Mitochondria
TPPP	p25, p25alpha, TPPP/p25, TPPP1	ENSG00000171368	O94811	Mitochondria, Cytosol
TRABD	PP2447	ENSG00000170638	Q9H4I3	Nucleoplasm, Mitochondria
TRAF6	RNF85	ENSG00000175104	Q9Y4K3	Mitochondria
TRAM1L1	MGC26568	ENSG00000174599	Q8N609	Mitochondria
TRAP1	HSP75, HSP90L	ENSG00000126602	Q12931	Mitochondria
TRIAP1	HSPC132, MDM35, P53CSV, WF-1	ENSG00000170855	O43715	Nucleoplasm, Mitochondria
TRIM3	BERP, HAC1, RNF22, RNF97	ENSG00000110171	O75382	Mitochondria
TRIM42	FLJ40097, PPP1R40, T4A1	ENSG00000155890	Q8IWZ5	Nucleoplasm, Mitochondria
TRMT10C	FLJ20432, MRPP1, RG9MTD1	ENSG00000174173	Q7L0Y3	Mitochondria
TRMT12	FLJ20772, Trm12, TYW2	ENSG00000183665	Q53H54	Nucleoplasm
TRMU	FLJ10140, MTO2, TRMT	ENSG00000100416	O75648	Mitochondria
TRNT1	CCA1, CGI-47, MtCCA	ENSG00000072756	Q96Q11	Mitochondria
TRPT1	MGC11134	ENSG00000149743	Q86TN4	Mitochondria
TSFM	EF-TS, EF-Tsmt	ENSG00000123297	P43897	Mitochondria
TSPO	BZRP, DBI, IBP, MBR, mDRC, PBR, pk18, PKBS	ENSG00000100300	B1AH88, P30536	Mitochondria, Cytosol
TST	RDS	ENSG00000128311	Q16762	Mitochondria
TTC19	FLJ20343, MGC19520	ENSG00000011295	Q6DKK2	Mitochondria
TTC21B	FLJ11457, IFT139B, JBTS11, NPHP12, THM1	ENSG00000123607	Q7Z4L5	Mitochondria
TTC27	FLJ20272	ENSG00000018699	Q6P3X3	Mitochondria
TTC28	KIAA1043	ENSG00000100154	Q96AY4	Nucleoli, Mitochondria
TTC32		ENSG00000183891	Q5I0X7	Mitochondria
TTLL1	C22orf7	ENSG00000100271	O95922	Nucleoli
TTLL4	KIAA0173	ENSG00000135912	Q14679	Mitochondria
TUFM	EF-TuMT, EFTu	ENSG00000178952	P49411	Mitochondria
TXN2	MT-TRX	ENSG00000100348	Q99757	Mitochondria
TXNDC16	KIAA1344	ENSG00000087301	Q9P2K2	Mitochondria
TXNRD2	TR, TR3, TRXR2	ENSG00000184470	Q9NNW7	Mitochondria
UBE2H	GID3, UBC8, UBCH	ENSG00000186591	P62256	Mitochondria
UBE3B		ENSG00000151148	Q7Z3V4	Nuclear speckles
UBE3C	KIAA0010, KIAA10	ENSG00000009335	Q15386	Mitochondria
UCHL5	CGI-70, INO80R, UCH37	ENSG00000116750	Q9Y5K5	Nucleoplasm, Mitochondria
UCP2	BMIQ4, SLC25A8	ENSG00000175567	P55851	Mitochondria
UGP2	UGP1, UGPP1	ENSG00000169764	Q16851	Centrosome, Mitochondria
UGT8	CGT	ENSG00000174607	Q16880	Mitochondria
ULK4	FAM7C1, FLJ20574, REC01035	ENSG00000168038	Q96C45	Nucleoplasm, Mitochondria, Cytosol
UNC119B	MGC5139, POC7B	ENSG00000175970	A6NIH7	Cytokinetic bridge, Mitotic spindle
UPP2	UDRPASE2, UP2, UPASE2	ENSG00000007001	O95045	Nucleoplasm
UQCC2	bA6B20.2, C6orf125, Cbp6, M19, MGC14833, MNF1	ENSG00000137288	Q9BRT2	Mitochondria
UQCC3	C11orf83, UNQ655	ENSG00000204922	Q6UW78	Nucleoplasm
UQCRC1	D3S3191, QCR1, UQCR1	ENSG00000010256	P31930	Mitochondria
UQCRC2	QCR2, UQCR2	ENSG00000140740	P22695	Mitochondria
UQCRFS1	RIP1, RIS1, RISP, UQCR5	ENSG00000169021	P47985	Mitochondria
UQCRQ	QCR8, QP-C, UQCR7	ENSG00000164405	O14949	Mitochondria
USP48	FLJ11328, FLJ20103, FLJ23054, FLJ23277, MGC14879, USP31	ENSG00000090686	Q86UV5	Nucleoplasm
USP54	bA137L10.3, bA137L10.4, C10orf29, FLJ37318	ENSG00000166348	Q70EL1	Mitochondria
VARS2	DKFZP434L1435, G7a, KIAA1885, VARS2L, VARSL	ENSG00000137411	Q5ST30	Mitochondria
VASN	SLITL2	ENSG00000168140	Q6EMK4	Mitochondria
VDAC2		ENSG00000165637	P45880	Mitochondria
VDAC3	HD-VDAC3	ENSG00000078668	Q9Y277	Mitochondria
VPS26C	DCRA, DSCR3	ENSG00000157538	O14972	Mitochondria
VPS35L	C16orf62, MGC16824	ENSG00000103544	Q7Z3J2	Mitochondria
VWA5B1	FLJ32784	ENSG00000158816	Q5TIE3	Mitochondria
WARS2	TrpRS	ENSG00000116874	Q9UGM6	Mitochondria
WDR70	FLJ10233	ENSG00000082068	Q9NW82	Mitochondria, Cytosol
WIPF3	CR16, FLJ36931	ENSG00000122574	A6NGB9	Mitochondria
WSB1	DKFZp564A122, DKFZp564B0482, SWIP1	ENSG00000109046	Q9Y6I7	Mitochondria
XAF1	BIRC4BP, HSXIAPAF1, XIAPAF1	ENSG00000132530	Q6GPH4	Mitochondria
XK	Kx, NA, NAC, X1k, XKR1	ENSG00000047597	P51811	Mitochondria
XKR9		ENSG00000221947	Q5GH70	Mitochondria
YARS2	CGI-04, FLJ13995, mt-TyrRS	ENSG00000139131	Q9Y2Z4	Mitochondria
YIPF2	FinGER2, MGC3262	ENSG00000130733	Q9BWQ6	Golgi apparatus, Mitochondria
YJEFN3	FLJ44968, hYjeF_N3-19p13.11	ENSG00000250067	A6XGL0	Mitochondria
YKT6		ENSG00000106636	O15498	Cytosol
YME1L1		ENSG00000136758	Q96TA2	Mitochondria
YRDC	FLJ23476, IRIP, SUA5	ENSG00000196449	Q86U90	Mitochondria
ZBED2	MGC10796	ENSG00000177494	Q9BTP6	Mitochondria, Cytosol
ZBTB3	FLJ23392	ENSG00000185670	Q9H5J0	Mitochondria
ZBTB6	ZID, ZNF482	ENSG00000186130	Q15916	Nucleoplasm
ZC2HC1C	C14orf140, FAM164C	ENSG00000119703	Q53FD0	Nuclear speckles
ZCCHC24	C10orf56, FLJ90798, Z3CXXC8	ENSG00000165424	Q8N2G6	Mitochondria
ZDHHC14	FLJ20984, NEW1CP	ENSG00000175048	Q8IZN3	Nucleoli
ZKSCAN1	KOX18, PHZ-37, ZNF139, ZNF36, ZSCAN33	ENSG00000106261	P17029	Nuclear bodies
ZMAT2	FLJ31121, hSNU23, Snu23	ENSG00000146007	Q96NC0	Nucleoplasm, Mitochondria
ZMIZ2	DKFZp761I2123, hZIMP7, KIAA1886, NET27, ZIMP7	ENSG00000122515	Q8NF64	Nucleoplasm
ZNF19	KOX12, MGC51021	ENSG00000157429	P17023	Mitochondria
ZNF200		ENSG00000010539	P98182	Mitochondria
ZNF211	CH2H2-25, ZNF-25	ENSG00000121417	Q13398	Mitochondria
ZNF223		ENSG00000178386	Q9UK11	Nucleoplasm
ZNF230	FDZF2	ENSG00000159882	Q9UIE0	Mitochondria
ZNF26	FLJ20755, KOX20	ENSG00000198393	P17031	Mitochondria
ZNF398	KIAA1339, P51, P71, ZER6	ENSG00000197024	Q8TD17	Nucleoplasm, Mitochondria
ZNF428	C19orf37, MGC51082, Zfp428	ENSG00000131116	Q96B54	Mitochondria
ZNF445	ZKSCAN15, ZNF168, ZSCAN47	ENSG00000185219	P59923	Nucleoplasm
ZNF467	EZI, Zfp467	ENSG00000181444	Q7Z7K2	Mitochondria
ZNF48	DKFZp762K013, FLJ31751, MGC43952, ZNF553	ENSG00000180035	Q96MX3	Mitochondria
ZNF596		ENSG00000172748	Q8TC21	Nucleoli, Mitochondria
ZNF608	DKFZp434M098, KIAA1281, NY-REN-36	ENSG00000168916	Q9ULD9	Nucleoplasm
ZNF615	FLJ33710	ENSG00000197619	Q8N8J6	Mitochondria
ZNF625		ENSG00000257591	Q96I27	Mitochondria
ZNF678	MGC42493	ENSG00000181450	Q5SXM1	Mitochondria, Cytosol
ZNF7	HF.16, KOX4	ENSG00000147789	P17097	Mitochondria
ZNF710	DKFZp547K1113, FLJ00306, FLJ37393	ENSG00000140548	Q8N1W2	Mitochondria
ZNF782	FLJ16636	ENSG00000196597	Q6ZMW2	Nucleoplasm, Mitochondria
ZNF787		ENSG00000142409		Nucleoplasm
ZNF862		ENSG00000106479	O60290	Mitochondria
ZNFX1	FLJ11277, KIAA1404	ENSG00000124201	Q9P2E3	Mitochondria
ZNHIT3	TRIP3	ENSG00000273611	Q15649	Mitochondria
ZZEF1	FLJ10821, KIAA0399, ZZZ4	ENSG00000074755	O43149	Nucleoplasm
